"attributi_x","attributi_y","label"
"Nikon D3200 / 18-300mm Kit - Price comparison & reviews - Digital Cameras - Australia","Canon PowerShot SX160 IS - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Wildgame Innovations Elite 5 LightsOut L05 Trail Camera Price Comparison at Buy.net","OLYMPUS SH-1 WHITE 16MP 24X 3"" 60P FULLHD V107080WU000","0"
"Nikon Coolpix S9200 - Price comparison & reviews - Digital Cameras - Australia","Canon IXUS 110 IS - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Nikon D3x 24.5 Megapixel Digital SLR Camera Body Only (3"" LCD - 6048 X 4032 Image - HDMI) Price Comparison at Buy.net","FUJIFILM XQ1 BLACK 12MP 4X 3.0""LCD 600013201","0"
"Fujifilm FinePix XP170 - Price comparison & reviews - Digital Cameras - Australia","Canon PowerShot A1000 IS - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Nikon D5200 / 18-55mm & 55-300mm Kit - Price comparison & reviews - Digital Cameras - Australia","Canon Digital IXUS 970 IS - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Nikon D90 - Price comparison & reviews - Digital Cameras - Australia","Canon PowerShot SX280 HS - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Samsung Galaxy White Digital Camera (16.3 MP, 21x Opt) Price Comparison at Buy.net","CANON POWERSHOT SX700HS BLACK 16.1MP 30X W/CASE 9338B015","0"
"Nikon Coolplix P600 Black Digital Camera (16.1 MP, 60x Opt, SD/SDHC/SDXC Card Slot) Price Comparison at Buy.net","SAMSUNG WB350F BROWN 16MP 21X 3"" SMART CAMERA EC-WB350FBPNCA","0"
"Samsung WB2200F Black Digital Camera (16.4 MP, 60x Opt, SDHC/SDXC Card Slot) Price Comparison at Buy.net","FUJI FINEPIX S1 BLACK 16.4MP 50X WIDE ANGLE 3"" 600013365","0"
"Nikon Coolplix P600 Black Digital Camera (16.1 MP, 60x Opt, SD/SDHC/SDXC Card Slot) Price Comparison at Buy.net","SAMSUNG EX-2F 12MP 3.3X F1.4 WIFI 3"" EC-EX2FZZBPBCA","0"
"Canon EOS 100D / 24-105mm Kit - Price comparison & reviews - Digital Cameras - Australia","Canon PowerShot A60 - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Nikon Coolplix S9700 Black Digital Camera (16 MP, 30x Opt, SD/SDHC/SDXC Card Slot, 329 MB) Price Comparison at Buy.net","SONY DSC-W830 SILVER 20.1MP 8X 2.7"" DSCW830","0"
"Canon EOS 100D / 24-105mm Kit - Price comparison & reviews - Digital Cameras - Australia","Canon IXUS 110 IS - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Olympus Tough TG-830 IHS 16 Megapixel Compact Camera - Blue (3"" LCD - 5x Optical Zoom - Optical, Electronic IS - 4608 X 3456 Image - 1920 X 1080 Video - HDMI - PictBridge - HD Movie Mode) Price Comparison at Buy.net","FUJI FINEPIX XP200 YELLOW 16MP 5X 3"" WATERPROOF 600012725","0"
"Canon PowerShot SX160 IS Red Digital Camera (16 MP, 16x Opt, SD/SDHC/SDXC Card Slot) Price Comparison at Buy.net","NIKON COOLPIX P7800 12.2MP 7.1X WIDE ANGLE 3"" VR 32015","0"
"Samsung Galaxy EK-GC110 16.3 Megapixel Compact Camera - Black (4.8"" Touchscreen LCD - 21x Optical Zoom - Optical IS - 4608 X 3456 Image - 1920 X 1080 Video - HDMI - HD Movie Mode) Price Comparison at Buy.net","NIKON COOLPIX P7800 12.2MP 7.1X WIDE ANGLE 3"" VR 32015","0"
"Sony Cyber-shot DSC-RX10 Black Digital Camera (20.2 MP, 8.3x Opt, SD Card Slot) Price Comparison at Buy.net","SONY DSCHX60VB BLACK 20.4MP 30X 3"" DSCHX60VB","0"
"Fuji Blowers FinePix T550 16 Megapixel Compact Camera - Black (3"" LCD - 12x Optical Zoom - Optical IS - 4608 X 3440 Image - 1280 X 720 Video - PictBridge - HD Movie Mode) Price Comparison at Buy.net","RICOH WG-4 SILVER 16MP 4X WIDE ANGLE 3"" RUGGED 08572","0"
"Nikon D40X - Price comparison & reviews - Digital Cameras - Australia","Canon PowerShot A580 - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Sony DSC-RX100/B Black Digital Camera (20.2 MP, 3.6x Opt, SD/SDXC/SDHC/MS Duo Card Slot) Price Comparison at Buy.net","OLYMPUS SH-1 WHITE 16MP 24X 3"" 60P FULLHD V107080WU000","0"
"Olympus VG-160 - Price comparison & reviews - Digital Cameras - Australia","Canon PowerShot G6 - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Nikon Coolpix S9200 - Price comparison & reviews - Digital Cameras - Australia","Canon PowerShot A420 - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Sony Alpha A5000 White Digital Camera Kit W/ 16-50 Mm Lens (20.1 MP, SD/SDHC/SDXC/MS PRO Duo/MS PRO-HG Duo Card Slot) Price Comparison at Buy.net","HASSELBLAD STELLAR SLV,CARBON FIBER GRIP 3012600","0"
"Canon EOS 1200D + 18-55/3.5-5.6  New Zealand Prices - PriceMe","Canon EOS 1200D Kit (EF S18-55 IS II + 55-250 mm IS II) DSLR Camera Rs.26500 Price in India - Buy Canon EOS 1200D Kit (EF S18-55 IS II + 55-250 mm IS II) DSLR Camera Black Online - Canon : Flipkart.com","1"
"Canon EOS 70D Black Digital SLR Camera Kit W/ 18-55 Mm Lens (20.2 MP, 3.1x Opt, SD Card Slot) Price Comparison at Buy.net","FUJIFILM JX600 WHITE 14MP 5X 2.7""LCD CCD 600012670","0"
"Pentax K-3 - Price comparison & reviews - Digital Cameras - Australia","Canon PowerShot A3100 IS - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Sony Alpha NEX-5T Black SLR Digital Camera Kit W/ 16-50 Mm Lens (16.1 MP, 3x Opt, Memory Stick PRO Duo/Memory Stick PRO-HG Duo/SD/SDXC/SDHC Card Slot) Price Comparison at Buy.net","SAMSUNG GALAXY 2 CAMERA BLACK SF2 EK-GC200ZKAXAC","0"
"Nikon Coolpix S9400 - Price comparison & reviews - Digital Cameras - Australia","Canon PowerShot Pro1 - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Canon PowerShot S120 12 1 MP Digital Camera Black 013803228991 | eBay","Canon PowerShot S120 Black Digital Camera (12.1 MP, 5x Opt, SD/SDHC/SDXC Card Slot) Price Comparison at Buy.net","1"
"Canon EOS Rebel T3i Black SLR Digital Camera Kit W/ 18-55mm Lens (18 MP, 3x Opt, SD/SDHC/SDXC Card Slot) Price Comparison at Buy.net","FUJIFILM XQ1 BLACK 12MP 4X 3.0""LCD 600013201","0"
"Vivitar ITwist F124 14.1 Megapixel Compact Camera - Red (2.4"" LCD - Electronic IS - 4416 X 3312 Image - 1280 X 720 Video - PictBridge - HD Movie Mode) Price Comparison at Buy.net","NIKON COOLPIX L27 BLACK 16.1MP 5X 2.7"" AA 32416","0"
"Nikon D3x 24.5 Megapixel Digital SLR Camera Body Only (3"" LCD - 6048 X 4032 Image - HDMI) Price Comparison at Buy.net","NIKON COOLPIX S2800 BLACK 20.1MP 5X 3"" 32188","0"
"Canon EOS-1D X / 50mm Kit - Price comparison & reviews - Digital Cameras - Australia","Canon IXUS 110 IS - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Nikon D7000 / 18-200mm VR Kit - Price comparison & reviews - Digital Cameras - Australia","Canon Digital IXUS 400 - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Olympus VG-160 - Price comparison & reviews - Digital Cameras - Australia","Canon Digital IXUS 30 - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Fujifilm FinePix S4000 - Price comparison & reviews - Digital Cameras - Australia","Canon PowerShot A80 - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Canon PowerShot ELPH 340 HS Black Digital Camera (16 MP, 12x Opt, SD/SDHC/SDXC Card Slot) Price Comparison at Buy.net","NIKON COOLPIX P7800 12.2MP 7.1X WIDE ANGLE 3"" VR 32015","0"
"Nikon Coolpix L28 20.1 Megapixel Compact Camera - Silver (3"" LCD - 5x Optical Zoom - Electronic IS - 5152 X 3864 Image - 1280 X 720 Video - HD Movie Mode) Price Comparison at Buy.net","NIKON COOLPIX P340 BLACK 12MP 5X 3"" 32019","0"
"Panasonic Lumix DMC-GH4 - Price comparison & reviews - Digital Cameras - Australia","Canon PowerShot A710 IS - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Canon PowerShot ELPH 340 HS Black Digital Camera (16 MP, 12x Opt, SD/SDHC/SDXC Card Slot) Price Comparison at Buy.net","PANASONIC DMCSZ8K BLACK 14.1MP 16X 3"" DMCSZ8K","0"
"Nikon Coolpix S6200 - Price comparison & reviews - Digital Cameras - Australia","Canon PowerShot A1200 - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Fuji Blowers FinePix T550 16 Megapixel Compact Camera - Black (3"" LCD - 12x Optical Zoom - Optical IS - 4608 X 3440 Image - 1280 X 720 Video - PictBridge - HD Movie Mode) Price Comparison at Buy.net","PANASONIC HXA500H 4K POV CAMERA HXA500H","0"
"Nikon D90 - Price comparison & reviews - Digital Cameras - Australia","Canon PowerShot A620 - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Sony Cyber-shot DSC-H300 Black Digital Camera (20.1 MP, 35x Opt, SD/SDHC/SDXC/MS Duo/MS PRO Duo/MS PRO-HG Duo Card Slot) Price Comparison at Buy.net","SONY DSCHX60VB BLACK 20.4MP 30X 3"" DSCHX60VB","0"
"Pentax MX-1 Black Digital Camera (12 MP, 4x Opt, SD/SDHC/SDXC Card Slot) Price Comparison at Buy.net","NIKON COOLPIX S2800 BLACK 20.1MP 5X 3"" 32188","0"
"Canon EOS-1D X / 50mm Kit - Price comparison & reviews - Digital Cameras - Australia","Canon PowerShot A400 - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Canon EOS 70D Black SLR Digital Camera Body Only (20.2 MP, SD Card Slot) Price Comparison at Buy.net","OLYMPUS TG-850IHS SILVER 16MP 5X 3"" CMOS V104150SU000","0"
"Nikon Coolpix S9400 - Price comparison & reviews - Digital Cameras - Australia","Canon PowerShot SX210 IS - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Panasonic Lumix DMC-GH4 - Price comparison & reviews - Digital Cameras - Australia","Canon PowerShot SX30 IS - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Samsung NX200 / 20-50mm Kit - Price comparison & reviews - Digital Cameras - Australia","Canon Digital IXUS 55 - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Nikon D600 / 24-85mm Kit - Price comparison & reviews - Digital Cameras - Australia","Canon IXUS 105 - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Samsung NX200 / 20-50mm Kit - Price comparison & reviews - Digital Cameras - Australia","Canon Digital IXUS 50 - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Nikon D3300 / 18-200mm Kit - Price comparison & reviews - Digital Cameras - Australia","Canon PowerShot SX280 HS - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Sony Cyber-shot DSC-W830 20.1 Megapixel Compact Camera - Black (2.7"" LCD - 8x Optical Zoom - Optical IS - 11520 X 1080 Image - 1280 X 720 Video - HD Movie Mode) Price Comparison at Buy.net","RICOH GR LIMITED ED.(W/HOOD,STRAP,CASE) 175823","0"
"Panasonic Lumix DMC-GM5 / 12-32mm Kit - Price comparison & reviews - Digital Cameras - Australia","Canon PowerShot SX30 IS - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Buy Canon EOS 1200D Body Only from CamBuy Camera Store in Sydney","Canon EOS 1200D (Body Only) Price In India, Bangalore, Hyderabad, Delhi, Chennai, Mumbai, Pune, Kolkatta","1"
"Fujifilm FinePix HS20EXR - Price comparison & reviews - Digital Cameras - Australia","Canon IXUS 125 HS - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Nikon D3x 24.5 Megapixel Digital SLR Camera Body Only (3"" LCD - 6048 X 4032 Image - HDMI) Price Comparison at Buy.net","SONY DSC-W800 SILVER 20.1MP 5X WIDE ANGLE 2.7"" DSCW800S","0"
"Fujifilm X-Pro 1 / 35mm Kit - Price comparison & reviews - Digital Cameras - Australia","Canon IXUS 110 IS - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Canon PowerShot D30 Blue Digital Camera (12.1 MP, 5x Opt, SD/SDHC/SDXC Card Slot) Price Comparison at Buy.net","SIGMA 50MM F1.4 DG HSM (ART) CANON A50DGHC","0"
"Vivitar ViviCam X020 Red Digital Camera (10.1 MP, 3x Opt) Price Comparison at Buy.net","RICOH GR LIMITED ED.(W/HOOD,STRAP,CASE) 175823","0"
"Ricoh GR - Price comparison & reviews - Digital Cameras - Australia","Canon PowerShot A80 - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Fujifilm X-Pro 1 / 35mm Kit - Price comparison & reviews - Digital Cameras - Australia","Canon Digital IXUS 970 IS - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Canon EOS 70D / 18-55mm & 55-250mm Kit - Price comparison & reviews - Digital Cameras - Australia","Canon PowerShot SX30 IS - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Canon EOS 6D / 24-70mm Kit - Price comparison & reviews - Digital Cameras - Australia","Canon PowerShot E1 - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Nikon D40X - Price comparison & reviews - Digital Cameras - Australia","Canon PowerShot A1200 - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Fujifilm FinePix JX700 16 Megapixel Compact Camera - Pink (2.7"" LCD - 5x Optical Zoom - Electronic IS - 4608 X 3440 Image - 1920 X 1080 Video - PictBridge - HD Movie Mode) Price Comparison at Buy.net","PANASONIC DMCSZ8K BLACK 14.1MP 16X 3"" DMCSZ8K","0"
"Nikon D3300 / 18-200mm Kit - Price comparison & reviews - Digital Cameras - Australia","Canon PowerShot A620 - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Vivitar ViviCam X020 Red Digital Camera (10.1 MP, 3x Opt) Price Comparison at Buy.net","HASSELBLAD STELLAR ORANGE W/WENGE GRIP H-3012709","0"
"Olympus PEN E-PL5 / 14-42mm & 40-150mm Kit - Price comparison & reviews - Digital Cameras - Australia","Canon PowerShot SX30 IS - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Panasonic Lumix DMC-FZ50 10.1 Megapixel Bridge Camera - Black (2"" LCD - 12x Optical Zoom - Secure Digital SD Card Included - 3648 X 2736 Image - 848 X 480 Video - PictBridge) Price Comparison at Buy.net","OLYMPUS TG-850IHS SILVER 16MP 5X 3"" CMOS V104150SU000","0"
"Sony Alpha NEX-F3 / 18-55mm Kit - Price comparison & reviews - Digital Cameras - Australia","Canon Digital IXUS v³ - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Nikon Coolpix S230 10 Megapixel Compact Camera - Jet Black (3"" Touchscreen LCD - 3x Optical Zoom - 3648 X 2736 Image - 640 X 480 Video - PictBridge) Price Comparison at Buy.net","CANON POWERSHOT G1X 14.3MP CMOS 4X WIDE ANGLE 3"" 5249B005","0"
"Canon PowerShot S120 12 1 MP Digital Camera Black 013803228991 | eBay","Buy Canon Powershot S120 Camera, 12.1MP, Black Cameras - Digital - Point & Shoot 8407B001 today at PC Connection","1"
"Wildgame Innovations Elite 5 LightsOut L05 Trail Camera Price Comparison at Buy.net","NIKON COOLPIX P340 BLACK 12MP 5X 3"" 32019","0"
"Samsung Galaxy White Digital Camera (16.3 MP, 21x Opt) Price Comparison at Buy.net","SONY DSCHX60VB BLACK 20.4MP 30X 3"" DSCHX60VB","0"
"Nikon D3200 + 18-55/3.5-5.6 VR  New Zealand Prices - PriceMe","Nikon D3200 Kit with 18-105mm VR Lens Digital SLR Camera - Red","1"
"Samsung Galaxy EK-GC110 16.3 Megapixel Compact Camera - Black (4.8"" Touchscreen LCD - 21x Optical Zoom - Optical IS - 4608 X 3456 Image - 1920 X 1080 Video - HDMI - HD Movie Mode) Price Comparison at Buy.net","SONY DSCH400 BLACK 20.1MP 63X 3"" DSCH400B","0"
"Canon PowerShot 135 16 Megapixel Compact Camera - Red (2.7"" LCD - 8x Optical Zoom - Electronic IS - 4608 X 3456 Image - 1280 X 720 Video - PictBridge - HD Movie Mode) Price Comparison at Buy.net","NIKON COOLPIX L27 BLACK 16.1MP 5X 2.7"" AA 32416","0"
"Fujifilm X-Pro 1 / 35mm Kit - Price comparison & reviews - Digital Cameras - Australia","Canon PowerShot S1 IS - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Nikon D600 / 24-85mm Kit - Price comparison & reviews - Digital Cameras - Australia","Canon PowerShot A3100 IS - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Sakar Hello Kitty 2.1 Megapixel Compact Camera (1.5"" LCD) Price Comparison at Buy.net","NIKON COOLPIX P340 BLACK 12MP 5X 3"" 32019","0"
"Vivitar ITwist F124 14.1 Megapixel Compact Camera - Red (2.4"" LCD - Electronic IS - 4416 X 3312 Image - 1280 X 720 Video - PictBridge - HD Movie Mode) Price Comparison at Buy.net","CANON EOS-7D MK II DIGITAL SLR BODY 9128B003","0"
"Samsung WB350F 16.3 Megapixel Compact Camera - Blue (3"" Touchscreen LCD - 21x Optical Zoom - Optical IS - 4608 X 3456 Image - 1920 X 1080 Video - HD Movie Mode) Price Comparison at Buy.net","CANON POWERSHOT N2 BLACK 16.1MP 8X 2.8"" TILT CMOS 9547B001","0"
"Olympus Tough TG-830 IHS Red Digital Camera (16 Megapixel - 3"" LCD - 5x Optical Zoom - Optical, Electronic IS - 4608 X 3456 Image - 1920 X 1080 Video - HDMI - PictBridge - HD Movie Mode) Price Comparison at Buy.net","NIKON COOLPIX L610 BLACK 16MP 14X 3""LCD 32408","0"
"Olympus OM-D E-M1 - Price comparison & reviews - Digital Cameras - Australia","Canon PowerShot G11 - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Nikon D7000 / 18-200mm VR Kit - Price comparison & reviews - Digital Cameras - Australia","Canon IXUS 110 IS - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Samsung Galaxy White Digital Camera (16.3 MP, 21x Opt) Price Comparison at Buy.net","SIGMA 50MM F1.4 DG HSM (ART) CANON A50DGHC","0"
"Pentax Optio VS20 - Price comparison & reviews - Digital Cameras - Australia","Canon PowerShot SX160 IS - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Nikon D750 - Price comparison & reviews - Digital Cameras - Australia","Canon PowerShot A400 - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Pentax Optio VS20 - Price comparison & reviews - Digital Cameras - Australia","Canon IXUS 110 IS - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Canon EOS-1D X / 85mm Kit - Price comparison & reviews - Digital Cameras - Australia","Canon Digital IXUS 50 - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"NIKON COOLPIX S6800 RED 16MP 12X 32182","Nikon COOLPIX Digital Camera, S6800 - Walmart.com","1"
"Canon EOS-1D X / 85mm Kit - Price comparison & reviews - Digital Cameras - Australia","Canon PowerShot A2100 IS - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Olympus Tough TG-830 IHS 16 Megapixel Compact Camera - Blue (3"" LCD - 5x Optical Zoom - Optical, Electronic IS - 4608 X 3456 Image - 1920 X 1080 Video - HDMI - PictBridge - HD Movie Mode) Price Comparison at Buy.net","OLYMPUS TG-850IHS WHITE 16MP 5X 3"" CMOS V104150WU000","0"
"Samsung NX200 / 20-50mm Kit - Price comparison & reviews - Digital Cameras - Australia","Canon PowerShot A620 - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Canon EOS-1D X / 85mm Kit - Price comparison & reviews - Digital Cameras - Australia","Canon Digital IXUS 55 - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Fujifilm FinePix S4500 - Price comparison & reviews - Digital Cameras - Australia","Canon PowerShot A400 - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Wildgame Innovations Elite 5 LightsOut L05 Trail Camera Price Comparison at Buy.net","OLYMPUS TG-850IHS WHITE 16MP 5X 3"" CMOS V104150WU000","0"
"Nikon DF Black SLR Digital Camera Special Edition Kit W/ 50 Mm Lens (16.2 MP, SD/SDHC/SDXC Card Slot) Price Comparison at Buy.net","FUJIFILM JX600 WHITE 14MP 5X 2.7""LCD CCD 600012670","0"
"Canon EOS 70D Black SLR Digital Camera Kit W/ 18-135 Mm Lens (20.2 MP, SD/SDXC/SDHC Card Slot) Price Comparison at Buy.net","NIKON COOLPIX S2800 BLACK 20.1MP 5X 3"" 32188","0"
"Pentax Q10 / 5-15mm & 15-45mm Kit - Price comparison & reviews - Digital Cameras - Australia","Canon PowerShot SX210 IS - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Fujifilm FinePix HS20EXR - Price comparison & reviews - Digital Cameras - Australia","Canon PowerShot A510 - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Nikon Coolpix S4300 - Price comparison & reviews - Digital Cameras - Australia","Canon Digital IXUS i7 zoom - PowerShot and IXUS digital compact cameras - Canon Europe","0"
"Sony Cyber-shot DSC-RX10 Black Digital Camera (20.2 MP, 8.3x Opt, SD Card Slot) Price Comparison at Buy.net","CANON POWERSHOT D30 12.1MP 5X 3"" WATERPROOF 9337B001","0"
